Training accuracy,Training loss_epoch,Training loss_step,Validation accuracy,Validation loss_epoch,Validation loss_step,epoch,step
,,,,,0.00013323633174877614,,153
,,,,,1.3436790595733328e-06,,154
,,,,,0.005465876776725054,,155
,,,,,0.00010935934551525861,,156
,,,,,0.00014129762712400407,,157
,,,,,1.2307851648074575e-05,,158
,,,,,0.00015038845594972372,,159
,,,0.9933333396911621,0.0011550458148121834,,15,863
1.0,3.3615615393500775e-05,,,,,15,863
,,2.7368276278139092e-05,,,,16,899
,,,,,1.7212330931215547e-05,,160
,,,,,0.0003861940640490502,,161
,,,,,0.0030071213841438293,,162
,,,,,0.00011338776675984263,,163
,,,,,9.198567454404838e-07,,164
,,,,,0.005806665867567062,,165
,,,,,0.0001179371538455598,,166
,,,,,0.00012052261445205659,,167
,,,,,2.8960421332158148e-05,,168
,,,,,0.00015067854837980121,,169
,,,0.996666669845581,0.0010299120331183076,,16,917
1.0,2.104885243170429e-05,,,,,16,917
,,2.1697618649341166e-05,,,,17,949
,,,,,1.2407118447299581e-05,,170
,,,,,0.00040844688192009926,,171
,,,,,0.003317880444228649,,172
,,,,,8.277389861177653e-05,,173
,,,,,6.284076334850397e-07,,174
,,,,,0.004793320316821337,,175
,,,,,7.445562368957326e-05,,176
,,,,,8.288605749839917e-05,,177
,,,,,2.118324482580647e-05,,178
,,,,,0.00012624583905562758,,179
,,,0.996666669845581,0.000943074410315603,,17,971
1.0,1.6861316908034496e-05,,,,,17,971
,,7.75886837800499e-06,,,,18,999
,,,,,1.1997351066383999e-05,,180
,,,,,0.000356014643330127,,181
,,,,,0.003121971385553479,,182
,,,,,7.217932579806075e-05,,183
,,,,,4.402410809234425e-07,,184
,,,,,0.0046192556619644165,,185
,,,,,6.264836702030152e-05,,186
,,,,,6.794273213017732e-05,,187
,,,,,2.562539157224819e-05,,188
,,,,,0.0001250116474693641,,189
,,,0.996666669845581,0.0008943951106630266,,18,1025
1.0,1.2913787031720858e-05,,,,,18,1025
,,4.989316494175e-06,,,,19,1049
,,,,,9.982559276977554e-06,,190
,,,,,0.0003961970505770296,,191
,,,,,0.0032889200374484062,,192
,,,,,7.186727452790365e-05,,193
,,,,,3.7854627521483053e-07,,194
,,,,,0.004336565732955933,,195
,,,,,4.854929284192622e-05,,196
,,,,,5.5857621191535145e-05,,197
,,,,,1.804588464437984e-05,,198
,,,,,0.0001088312710635364,,199
,,,0.996666669845581,0.0008818320347927511,,19,1079
1.0,1.2188331311335787e-05,,,,,19,1079
